_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident:confidence,enter_the_code_at_the_bottom_of_the_above_link,if_there_is_an_event_copy_the_highlighted_keyword_to_here_colored_in_blue_on_each_row,orig__golden,orig_do_the_photos_capture_any_event_or_incident,do_the_photos_capture_any_event_or_incident_gold,do_the_photos_capture_any_event_or_incident_gold_reason,orig_enter_the_code_at_the_bottom_of_the_above_link,enter_the_code_at_the_bottom_of_the_above_link_gold,enter_the_code_at_the_bottom_of_the_above_link_gold_reason,url
253614693,false,finalized,2,2/13/2013 00:43:06,No,1.0,"772695
772695","
random",,,,,,772695,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511495a2c2a3754cfe66a909
253614694,false,finalized,2,2/13/2013 00:54:23,No,1.0,"392597
392597","
",,,,,,392597,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487f2c2a3754cfe66969d
253614695,false,finalized,2,2/13/2013 00:56:42,No,1.0,"312065
312065","
",,,,,,312065,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147dd2c2a3754cfe668976
253614696,false,finalized,2,2/13/2013 01:10:53,Yes,0.521,"661611
661611","
""bitches jew""  major",,,,,,661611,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ec4c2a3754cfe66a0cc
253614697,false,finalized,3,2/13/2013 01:30:46,No,1.0,"923819
923819
923819","

",,,,,,923819,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148087c2a3754cfe668d6c
253614698,false,finalized,2,2/12/2013 23:57:10,Yes,1.0,"261593
261593","a unique
",,,,,,261593,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147addc2a3754cfe668678
253614699,false,finalized,3,2/13/2013 01:14:22,No,1.0,"706307
706307
706307","

",,,,,,706307,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114912cc2a3754cfe66a3a7
253614700,false,finalized,2,2/12/2013 23:18:02,No,1.0,"602607
602607","
",,,,,,602607,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511483d2c2a3754cfe669039
253614701,false,finalized,2,2/12/2013 23:34:18,No,1.0,"277718
277718","
",,,,,,277718,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114959fc2a3754cfe66a8fb
253614702,false,finalized,2,2/13/2013 00:59:05,No,1.0,"210720
210720","
",,,,,,210720,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114940cc2a3754cfe66a752
253614703,false,finalized,2,2/13/2013 01:06:18,No,1.0,"360202
360202","
",,,,,,360202,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149816c2a3754cfe66ac6d
253614704,false,finalized,2,2/13/2013 00:50:36,No,1.0,"430362
430362","
",,,,,,430362,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114834fc2a3754cfe668ffc
253614705,false,finalized,2,2/13/2013 01:11:39,No,1.0,"177796
177796","
are, they, events",,,,,,177796,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114962ac2a3754cfe66aa67
253614706,false,finalized,2,2/13/2013 01:03:02,No,1.0,"617408
617408","
",,,,,,617408,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b41c2a3754cfe6686c3
253614707,false,finalized,2,2/13/2013 01:03:51,No,1.0,"878327
878327","
",,,,,,878327,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147d12c2a3754cfe66889d
253614708,false,finalized,2,2/13/2013 01:11:18,No,1.0,"744577
744577","
",,,,,,744577,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489f8c2a3754cfe6698dc
253614709,false,finalized,2,2/13/2013 01:11:02,No,0.55,"315083
315083","
itsthemostwonderfultimeoftheyear",,,,,,315083,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a07c2a3754cfe6698fc
253614710,false,finalized,2,2/13/2013 01:00:01,No,1.0,"542817
542817","
",,,,,,542817,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f92c2a3754cfe668c17
253614711,false,finalized,2,2/12/2013 23:26:41,No,0.5267,"570889
570889","
",,,,,,570889,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a3fc2a3754cfe668585
253614712,false,finalized,2,2/13/2013 01:01:48,Not Sure,0.5303,"214064
214064","Christmas Tree Lighting
",,,,,,214064,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147842c2a3754cfe668467
253614713,false,finalized,2,2/13/2013 01:12:11,No,1.0,"800215
800215","
",,,,,,800215,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489e1c2a3754cfe6698be
253614714,false,finalized,2,2/13/2013 00:56:04,No,1.0,"473465
473465","
",,,,,,473465,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148926c2a3754cfe669804
253614715,false,finalized,2,2/13/2013 01:04:52,No,1.0,"522836
522836","
",,,,,,522836,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bfe5c2a3754cfe66d86d
253614716,false,finalized,2,2/13/2013 01:02:23,No,1.0,"113305
113305","
",,,,,,113305,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148fbdc2a3754cfe66a1c9
253614717,false,finalized,2,2/13/2013 01:30:26,No,1.0,"545160
545160","
",,,,,,545160,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147cfcc2a3754cfe668868
253614718,false,finalized,2,2/13/2013 00:58:18,No,1.0,"593860
593860","
",,,,,,593860,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149262c2a3754cfe66a571
253614719,false,finalized,2,2/13/2013 01:06:16,No,1.0,"345799
345799","not event, none
",,,,,,345799,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114850ec2a3754cfe6692bf
253614720,false,finalized,2,2/13/2013 00:33:10,Yes,0.5096,"511107
511107","summer italy
",,,,,,511107,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485e6c2a3754cfe6693b9
253614721,false,finalized,2,2/13/2013 01:30:07,No,1.0,"748974
748974","
",,,,,,748974,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114916ac2a3754cfe66a3ec
253614722,false,finalized,2,2/13/2013 00:51:58,No,1.0,"631048
631048","
",,,,,,631048,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a80c2a3754cfe66997e
253614723,false,finalized,2,2/13/2013 00:57:51,No,1.0,"684442
684442","
",,,,,,684442,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511484bfc2a3754cfe6691c8
253614724,false,finalized,2,2/13/2013 00:22:09,Yes,0.514,"54093
54093","""national""  nyse
",,,,,,54093,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487bcc2a3754cfe669631
253614725,false,finalized,2,2/13/2013 01:00:50,No,1.0,"770908
770908","
",,,,,,770908,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114afb6c2a3754cfe66c7d5
253614726,false,finalized,2,2/13/2013 01:00:01,No,1.0,"220269
220269","
",,,,,,220269,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114bca4c2a3754cfe66d51f
253614727,false,finalized,2,2/13/2013 01:13:33,No,1.0,"434031
434031","
",,,,,,434031,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c50c2a3754cfe6687d2
253614728,false,finalized,2,2/13/2013 00:55:58,No,1.0,"454575
454575","
",,,,,,454575,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511494e4c2a3754cfe66a80e
253614729,false,finalized,2,2/13/2013 00:57:51,No,1.0,"915105
915105","
",,,,,,915105,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148554c2a3754cfe6692d4
253614730,false,finalized,2,2/13/2013 00:53:14,Yes,0.5072,"786554
786554","instagramhub, instapic, igers
",,,,,,786554,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511482c0c2a3754cfe668f53
253614731,false,finalized,2,2/12/2013 23:04:25,No,1.0,"228823
228823","
",,,,,,228823,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147a4fc2a3754cfe66858d
253614732,false,finalized,2,2/13/2013 00:27:17,No,1.0,"765654
765654","
",,,,,,765654,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114958fc2a3754cfe66a8d3
253614733,false,finalized,2,2/13/2013 01:30:07,No,1.0,"751533
751533","
",,,,,,751533,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511483e7c2a3754cfe66907f
253614734,false,finalized,2,2/13/2013 00:55:12,No,1.0,"982652
982652","
",,,,,,982652,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511484e5c2a3754cfe66924a
253614735,false,finalized,2,2/13/2013 01:02:04,No,0.5069,"611179
611179","
",,,,,,611179,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a32bc2a3754cfe66b949
253614736,false,finalized,2,2/13/2013 00:53:48,No,0.5,"402078
402078","right excited tonight woof really redskins holiday fashionable mnf
",,,,,,402078,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c65c2a3754cfe6687d3
253614737,false,finalized,2,2/13/2013 00:51:20,No,1.0,"16834
16834","
",,,,,,16834,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114899bc2a3754cfe669867
253614738,false,finalized,2,2/13/2013 01:09:33,No,1.0,"901715
901715","
",,,,,,901715,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114afb4c2a3754cfe66c7cf
253614739,false,finalized,2,2/12/2013 23:34:41,No,1.0,"112998
112998","
work",,,,,,112998,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114849ac2a3754cfe669185
253614740,false,finalized,3,2/13/2013 01:14:22,No,1.0,"771081
771081
771081","

",,,,,,771081,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114947ec2a3754cfe66a79e
253614741,false,finalized,2,2/12/2013 23:59:25,No,1.0,"979860
979860","
",,,,,,979860,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511488dbc2a3754cfe6697d4
253614742,false,finalized,2,2/13/2013 01:06:13,No,1.0,"859522
859522","
",,,,,,859522,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148549c2a3754cfe6692d0
253614743,false,finalized,2,2/13/2013 01:11:39,No,1.0,"588822
588822","tapas, vino, bay
",,,,,,588822,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149116c2a3754cfe66a381
253614744,false,finalized,2,2/13/2013 01:04:43,No,1.0,"307492
307492","
",,,,,,307492,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147df3c2a3754cfe668994
253614745,false,finalized,2,2/13/2013 01:03:19,No,1.0,"951991
951991","
",,,,,,951991,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511496f7c2a3754cfe66ab7b
253614746,false,finalized,2,2/13/2013 01:09:41,No,1.0,"172116
172116","
",,,,,,172116,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148af9c2a3754cfe669a50
253614747,false,finalized,2,2/13/2013 00:09:08,No,1.0,"690326
690326","
",,,,,,690326,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147ea3c2a3754cfe668ac6
253614748,false,finalized,2,2/13/2013 00:10:08,No,1.0,"496963
496963","
",,,,,,496963,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511494cac2a3754cfe66a7c5
253614749,false,finalized,2,2/12/2013 23:29:36,No,0.5,"438137
438137","
cotto dirtyphonics ukf ready fight garden onstage",,,,,,438137,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148d30c2a3754cfe669e50
253614750,false,finalized,2,2/13/2013 01:07:05,No,1.0,"672933
335476","
",,,,,,335476,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a15c2a3754cfe66990c
253614751,false,finalized,2,2/13/2013 01:00:32,No,1.0,"689430
689430","
",,,,,,689430,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511492c7c2a3754cfe66a5e6
253614752,false,finalized,2,2/13/2013 00:51:51,Yes,1.0,"449277
449277","cotto trout msg vs
cotto trout msg boxing vs",,,,,,449277,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147967c2a3754cfe668503
253614753,false,finalized,2,2/13/2013 01:06:06,Yes,0.5058,"966777
966777","
shopjeen",,,,,,966777,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511490f3c2a3754cfe66a332
253614754,false,finalized,2,2/12/2013 23:52:18,No,1.0,"395169
395169","
",,,,,,395169,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149ab3c2a3754cfe66af63
253614755,false,finalized,2,2/13/2013 01:17:44,No,1.0,"673906
673906","
",,,,,,673906,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147fa7c2a3754cfe668c40
253614756,false,finalized,2,2/13/2013 01:10:15,No,1.0,"457241
457241","
",,,,,,457241,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148296c2a3754cfe668ee8
253614757,false,finalized,2,2/13/2013 01:09:56,No,1.0,"94971
94971","
",,,,,,94971,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114a4e8c2a3754cfe66bb75
253614758,false,finalized,2,2/13/2013 01:23:31,No,1.0,"616502
616502","
",,,,,,616502,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149b01c2a3754cfe66afc0
253614759,false,finalized,2,2/13/2013 00:53:24,No,1.0,"161972
161972","
",,,,,,161972,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489d3c2a3754cfe6698a7
253614760,false,finalized,2,2/13/2013 01:15:45,No,1.0,"237917
237917","
",,,,,,237917,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511482cbc2a3754cfe668f5d
253614761,false,finalized,2,2/12/2013 17:48:51,No,1.0,"627621
627621","
random",,,,,,627621,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147f86c2a3754cfe668bdb
253614762,false,finalized,2,2/13/2013 01:03:08,No,0.5149,"513016
513016","
lhlounge",,,,,,513016,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e35c2a3754cfe668a2e
253614763,false,finalized,2,2/13/2013 01:00:53,No,1.0,"387362
387362","
",,,,,,387362,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ac2c2a3754cfe6699b3
253614764,false,finalized,2,2/13/2013 01:06:20,No,1.0,"892067
892067","
",,,,,,892067,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148a05c2a3754cfe6698f6
253614765,false,finalized,2,2/13/2013 01:11:20,No,1.0,"895747
895747","
",,,,,,895747,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148254c2a3754cfe668ec6
253614766,false,finalized,2,2/13/2013 01:05:18,No,1.0,"483876
483876","
",,,,,,483876,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489e6c2a3754cfe6698ce
253614767,false,finalized,2,2/13/2013 00:54:39,No,1.0,"272658
272658","
",,,,,,272658,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c8ec2a3754cfe6687f4
253614768,false,finalized,2,2/13/2013 00:37:41,No,1.0,"463713
463713","
",,,,,,463713,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511489e5c2a3754cfe6698ca
253614769,false,finalized,2,2/13/2013 00:50:46,No,1.0,"293653
293653","
",,,,,,293653,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e9ec2a3754cfe668ab1
253614771,false,finalized,2,2/13/2013 00:35:58,No,1.0,"116227
116227","
",,,,,,116227,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148231c2a3754cfe668e90
253614772,false,finalized,2,2/13/2013 01:09:22,No,1.0,"405065
405065","
",,,,,,405065,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511485ccc2a3754cfe669378
253614773,false,finalized,2,2/13/2013 00:58:03,No,1.0,"992384
992384","
",,,,,,992384,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147cb9c2a3754cfe668823
253614774,false,finalized,2,2/13/2013 00:58:57,No,0.525,"726132
726132","
",,,,,,726132,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511487f1c2a3754cfe669695
253614775,false,finalized,2,2/13/2013 00:15:11,No,0.56,"555668
555668","
",,,,,,555668,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147b5fc2a3754cfe668712
253614776,false,finalized,2,2/13/2013 00:59:58,No,1.0,"143936
143936","sisterhood, ocean, ornament
",,,,,,143936,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148ca9c2a3754cfe669d76
253614777,false,finalized,2,2/13/2013 01:07:04,No,0.5069,"545102
545102","
moon",,,,,,545102,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147d15c2a3754cfe6688b6
253614778,false,finalized,2,2/13/2013 00:37:34,Yes,0.5185,"745525
745525","
square times",,,,,,745525,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511478cac2a3754cfe6684ac
253614779,false,finalized,2,2/13/2013 00:06:47,No,1.0,"959098
959098","random
",,,,,,959098,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149768c2a3754cfe66abef
253614780,false,finalized,2,2/13/2013 00:58:12,No,1.0,"107701
107701","
",,,,,,107701,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114813bc2a3754cfe668e2e
253614781,false,finalized,2,2/13/2013 00:12:50,No,1.0,"418729
418729","
",,,,,,418729,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147d40c2a3754cfe6688c4
253614782,false,finalized,2,2/12/2013 23:39:09,Yes,0.5487,"543158
543158","photos
",,,,,,543158,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511486b7c2a3754cfe6694e2
253614783,false,finalized,2,2/13/2013 00:18:24,No,1.0,"588791
588791","
",,,,,,588791,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148841c2a3754cfe669727
253614784,false,finalized,2,2/13/2013 01:05:06,No,1.0,"505070
505070","
",,,,,,505070,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147efac2a3754cfe668b1b
253614785,false,finalized,2,2/13/2013 00:56:04,No,1.0,"619400
921271","
",,,,,,619400,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147defc2a3754cfe668980
253614786,false,finalized,2,2/13/2013 00:47:10,No,1.0,"707239
707239","
",,,,,,707239,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51149048c2a3754cfe66a27e
253614787,false,finalized,2,2/12/2013 23:03:33,No,1.0,"315347
315347","random
",,,,,,315347,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/5114967bc2a3754cfe66aab2
253614788,false,finalized,2,2/13/2013 01:10:16,No,0.5058,"508682
508682","kevindevine
",,,,,,508682,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147c43c2a3754cfe6687b8
253614789,false,finalized,2,2/12/2013 23:59:25,No,1.0,"396441
396441","
",,,,,,396441,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511488b1c2a3754cfe669781
253614790,false,finalized,2,2/13/2013 01:04:37,No,1.0,"639815
639815","
",,,,,,639815,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51147e19c2a3754cfe6689de
253614791,false,finalized,2,2/13/2013 01:04:39,Yes,0.514,"975840
975840","jingleball
",,,,,,975840,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148d88c2a3754cfe669eb1
253614792,false,finalized,2,2/13/2013 00:52:46,No,1.0,"812076
812076","
",,,,,,812076,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/511480e1c2a3754cfe668dae
253614793,false,finalized,2,2/13/2013 00:58:57,No,1.0,"735383
735383","
",,,,,,735383,,http://ec2-23-22-67-45.compute-1.amazonaws.com/citybeat-events/events/51148822c2a3754cfe6696df
